country,message_id,message_combination,target_topic,target_position,target_group,target_message,target_constraint_gender,sender_scope,sender_message,sender_category,sender_hatescore
tur,tur-mssge-258,homosexuality-right-meme-group-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,group,homosexuality_r_group.jpeg,meme,1
tur,tur-mssge-259,homosexuality-right-meme-personal-1,homosexuality,right,Homophobes,Evlilik bir kadın ile bir erkek arasında yapılabilen bir şey olmalı.,NA,personal,homosexuality_r_personal.jpeg,meme,1
tur,tur-mssge-260,religious-left-opinion-group-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,Din önemlidir ve okullarda öğretilmelidir.,opinion,1
tur,tur-mssge-261,religious-left-opinion-group-2,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,"Ateizm yasadışı ilan edilmeli, onların benimsediği hiçbir değer yok!",opinion,2
tur,tur-mssge-262,religious-left-insult-group-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,Ateistler ukala bok parçalarından ibaret.,insult,1
tur,tur-mssge-263,religious-left-insult-personal-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,personal,Sen ukala bir bok parçasısın.,insult,1
tur,tur-mssge-264,religious-left-insult-group-2,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,Ateistlerin hepsi pislik kafirlerdir!,insult,2
tur,tur-mssge-265,religious-left-insult-personal-2,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,personal,Sen pislik bir kafirsin!,insult,2
tur,tur-mssge-266,religious-left-threat-group-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,Tüm ateistler cehennemde yanacak.,threat,1
tur,tur-mssge-267,religious-left-threat-personal-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,personal,Yakında cehennemde yanacaksın.,threat,1
tur,tur-mssge-268,religious-left-threat-group-2,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,Tüm ateistleri idam edin!,threat,2
tur,tur-mssge-269,religious-left-threat-personal-2,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,personal,Kafana bir kurşun sıkılması lazım!,threat,2
tur,tur-mssge-270,religious-left-mocking-group-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,"Ah tabi, ateistler kesinlikle de toplum için iyi pek çok şey yapıyor değil mi? Haha",mocking,1
tur,tur-mssge-271,religious-left-mocking-personal-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,personal,"Evine git ateist, sarhoşsun!",mocking,1
tur,tur-mssge-272,religious-left-meme-group-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,group,religion_l_group.jpeg,meme,1
tur,tur-mssge-273,religious-left-meme-personal-1,religious,left,Atheists,Din toplumumuza yarardan çok zarar verdi.,NA,personal,religion_l_personal.jpeg,meme,1
tur,tur-mssge-274,religious-right-opinion-group-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,Din zararlıdır ve okullarda okutulmamalıdır.,opinion,1
tur,tur-mssge-275,religious-right-opinion-group-2,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,Dine inanan insanlar mantıktan yoksundur ve oy vermelerine izin verilmemelidir!,opinion,2
tur,tur-mssge-276,religious-right-insult-group-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,Dine inanan insanlar insanların kafasına kutsal kitapla vuran koyunlardır.,insult,1
tur,tur-mssge-277,religious-right-insult-personal-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,personal,Sen insanların kafasına kutsal kitapla vuran bir koyunsun.,insult,1
tur,tur-mssge-278,religious-right-insult-group-2,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,Dinci yobazlar o kadar aptal ki!,insult,2
tur,tur-mssge-279,religious-right-insult-personal-2,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,personal,O kadar aptalsın ki!,insult,2
tur,tur-mssge-280,religious-right-threat-group-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,Dinci yobazların hepsini evire çevire dövmek lazım.,threat,1
tur,tur-mssge-281,religious-right-threat-personal-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,personal,Seni evire çevire dövmek istiyorum,threat,1
tur,tur-mssge-282,religious-right-threat-group-2,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,Dinci yobazların din uğruna şehit edilmesi gerek – o zaman görürüz kim boş bir hayat yaşıyormuş!,threat,2
tur,tur-mssge-283,religious-right-threat-personal-2,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,personal,Senin din uğruna şehit edilmen gerek – o zaman görürüz kim boş bir hayat yaşıyormuş!,threat,2
tur,tur-mssge-284,religious-right-mocking-group-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,Boş olan tek şey insanların dularıdır,mocking,1
tur,tur-mssge-285,religious-right-mocking-personal-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,personal,"Hala peri masallarına inanıyorsun, değil mi? Haha",mocking,1
tur,tur-mssge-286,religious-right-meme-group-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,group,religion_r_group.jpeg,meme,1
tur,tur-mssge-287,religious-right-meme-personal-1,religious,right,Religious bigots,İnançsız bir hayat boş bir hayattır.,NA,personal,religion_r_personal.jpeg,meme,1
tur,tur-mssge-288,inequality-left-opinion-group-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,Komünistlerin bu ülkeyi mahvetmesinin önüne geçmek gerek.,opinion,1
tur,tur-mssge-289,inequality-left-opinion-group-2,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,Tüm komünistler demokrasiyi tehdit ettikleri gerekçesiyle hapse atılmalı.,opinion,2
tur,tur-mssge-290,inequality-left-insult-group-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,Komünist solcular silme embesillerden ibaret,insult,1
tur,tur-mssge-291,inequality-left-insult-personal-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,personal,"Sen silme bir embesilsin, seni komünist solcu!",insult,1
tur,tur-mssge-292,inequality-left-insult-group-2,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,Komünist solcuların hepsi tembel psiliklerdir!,insult,2
tur,tur-mssge-293,inequality-left-insult-personal-2,inequality,left,Communists,Zenginleri vergilendirin!,NA,personal,Sen tembel bir komünist pisliksin!,insult,2
tur,tur-mssge-294,inequality-left-threat-group-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,"Aileni koru, bir komünist döv!",threat,1
tur,tur-mssge-295,inequality-left-threat-personal-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,personal,Sağlam bir dayağı hak ediyorsun.,threat,1
tur,tur-mssge-296,inequality-left-threat-group-2,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,Komünistler keyif olsun diye avlanmalı,threat,2
tur,tur-mssge-297,inequality-left-threat-personal-2,inequality,left,Communists,Zenginleri vergilendirin!,NA,personal,Keyif olsun diye anlamak gerek seni!,threat,2
tur,tur-mssge-298,inequality-left-mocking-group-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,Zenginleri vergilendirin mi? Yaşamak için gerçekten çalışan insanları mı kastediyorsun?,mocking,1
tur,tur-mssge-299,inequality-left-mocking-personal-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,personal,"Oo, hayat senin için zor olmalı! Al, sana biraz sadaka",mocking,1
tur,tur-mssge-300,inequality-left-meme-group-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,group,inequality_l_group.jpeg,meme,1
tur,tur-mssge-301,inequality-left-meme-personal-1,inequality,left,Communists,Zenginleri vergilendirin!,NA,personal,inequality_l_personal.jpeg,meme,1
tur,tur-mssge-302,inequality-right-opinion-group-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,"Sefalet içim milyarderleri suçlamak gerek, HİÇ KİMSE o kadar zengin olmamalı",opinion,1
tur,tur-mssge-303,inequality-right-opinion-group-2,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,Kapitalistlerin hepsi toplumu böyle dolandırdıkları için hapse atılmalı!,opinion,2
tur,tur-mssge-304,inequality-right-insult-group-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,Kapitalistler kalpsiz piçlerdir.,insult,1
tur,tur-mssge-305,inequality-right-insult-personal-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,personal,Sen kalpsiz bir kapitalist piçsin.,insult,1
tur,tur-mssge-306,inequality-right-insult-group-2,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,Suç kapitalist domuzlarda!,insult,2
tur,tur-mssge-307,inequality-right-insult-personal-2,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,personal,"Senin suçun, kapitalist domuz!",insult,2
tur,tur-mssge-308,inequality-right-threat-group-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,Kapitalistleri sokakta tutup dövmek gerek,threat,1
tur,tur-mssge-309,inequality-right-threat-personal-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,personal,Umarım biri seni odunla döver,threat,1
tur,tur-mssge-310,inequality-right-threat-group-2,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,Tüm kapitalistlerin kellerini mızraklara asmalıyız!,threat,2
tur,tur-mssge-311,inequality-right-threat-personal-2,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,personal,Umarım biri kelleni bir mızrağa asar!,threat,2
tur,tur-mssge-312,inequality-right-mocking-group-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,"Kapitalistler ne kadar da sıcak, cana yakın kişiler, değil mi?",mocking,1
tur,tur-mssge-313,inequality-right-mocking-personal-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,personal,"Haha, nasıl mantık ama! Ne yap et yoksul düşme sakın",mocking,1
tur,tur-mssge-314,inequality-right-meme-group-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,group,inequality_r_group.jpeg,meme,1
tur,tur-mssge-315,inequality-right-meme-personal-1,inequality,right,Capitalists,Yoksulların durumu aslında kendi suçları.,NA,personal,inequality_r_personal.jpeg,meme,1
tur,tur-mssge-316,nationalism-left-opinion-group-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,Böylesi gayrı-vatanperver yorumlara internette izin verilmemeli.,opinion,1
tur,tur-mssge-317,nationalism-left-opinion-group-2,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,Hainler tehlikelidir! Tutuklanıp hapse atılmalılar!,opinion,2
tur,tur-mssge-318,nationalism-left-insult-group-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,Memnuniyetsiz hainlerin hepsi beyinsizdir.,insult,1
tur,tur-mssge-319,nationalism-left-insult-personal-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,personal,Sen beyinsiz bir hainsin.,insult,1
tur,tur-mssge-320,nationalism-left-insult-group-2,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,Hainlerin ne olduklarının adı konmalı: Terörist pislik!,insult,2
tur,tur-mssge-321,nationalism-left-insult-personal-2,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,personal,"Sen bir terörist pisliksin, hain!",insult,2
tur,tur-mssge-322,nationalism-left-threat-group-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,Tüm hainlerin tekme tokat dövülmesi gerek.,threat,1
tur,tur-mssge-323,nationalism-left-threat-personal-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,personal,"Seni evire çevire dövmek gerek, hain",threat,1
tur,tur-mssge-324,nationalism-left-threat-group-2,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,Hainlerin kökünün böcekler gibi kazınması lazım!,threat,2
tur,tur-mssge-325,nationalism-left-threat-personal-2,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,personal,İlk görüldüğün yerde vurulman lazım senin!,threat,2
tur,tur-mssge-326,nationalism-left-mocking-group-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,"Ülkemdeki tüm bu aptal, ağlak hainler adına utanıyorum",mocking,1
tur,tur-mssge-327,nationalism-left-mocking-personal-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,personal,"Merak etme, ülken de senin adına utanıyor",mocking,1
tur,tur-mssge-328,nationalism-left-meme-group-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,group,nationalism_l_group.jpeg,meme,1
tur,tur-mssge-329,nationalism-left-meme-personal-1,nationalism,left,Anarchists/Traitors,Ülkem adına utabıyorum!,NA,personal,nationalism_l_personal.jpeg,meme,1
tur,tur-mssge-330,nationalism-right-opinion-group-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,"Milliyetçilik zararlıdır, okullarda teşvik edilmemelidir",opinion,1
tur,tur-mssge-331,nationalism-right-opinion-group-2,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,Sözde “milliyetçiler” bu ülkenin zarar verdiği tüm insanlara tazminat ödemeye mecbur bırakılmalı,opinion,2
tur,tur-mssge-332,nationalism-right-insult-group-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,“Milliyetçiler” beyinsiz koyunlardan ibaret,insult,1
tur,tur-mssge-333,nationalism-right-insult-personal-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,personal,Sen beyinsiz bir koyunsun,insult,1
tur,tur-mssge-334,nationalism-right-insult-group-2,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,“Milliyetçiler” hep yalancı ve propagandacı tiplerdir!,insult,2
tur,tur-mssge-335,nationalism-right-insult-personal-2,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,personal,Sen bir yalancı ve propagandacısın!,insult,2
tur,tur-mssge-336,nationalism-right-threat-group-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,Tüm “milliyetçiler” şiddet düşkünüdür ve tekme tokat dövülmelidir.,threat,1
tur,tur-mssge-337,nationalism-right-threat-personal-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,personal,Sen bir şiddet düşkünüsün ve tekme tokat dövülmelisin,threat,1
tur,tur-mssge-338,nationalism-right-threat-group-2,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,Tüm “milliyetçiler” bir uçurumdan aşağı atılmalı!,threat,2
tur,tur-mssge-339,nationalism-right-threat-personal-2,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,personal,Umarım biri seni bir uçurumdan aşağı atar!,threat,2
tur,tur-mssge-340,nationalism-right-mocking-group-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,"Ah, milliyetçilik hepimizi gerizekalılara çevirdi!",mocking,1
tur,tur-mssge-341,nationalism-right-mocking-personal-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,personal,"Eminim ülken de seninle gurur duyuyordur, haha",mocking,1
tur,tur-mssge-342,nationalism-right-meme-group-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,group,nationalism_r_group.jpeg,meme,1
tur,tur-mssge-343,nationalism-right-meme-personal-1,nationalism,right,Patriots,Ülkemle guru duyuyorum!,NA,personal,nationalism_r_personal.jpeg,meme,1
tur,tur-mssge-344,police-left-opinion-group-1,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,group,Bu türden polis düşmanlığına internette izin verilmemeli,opinion,1
tur,tur-mssge-345,police-left-opinion-group-2,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,group,"Polis düşmanları tehlikelidir, hepsinin hapse atılması gerek!",opinion,2
tur,tur-mssge-346,police-left-insult-group-1,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,group,Polis düşmanlarının hepsinin beyni yanmış.,insult,1
tur,tur-mssge-347,police-left-insult-personal-1,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,personal,Senin beynin yanmış olmalı,insult,1
tur,tur-mssge-348,police-left-insult-group-2,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,group,"Polis düşmanlarının hepsi suçlulardan ibaret, yoksa polislerin ödeneğini kesmeyi neden istesinler?",insult,2
tur,tur-mssge-349,police-left-insult-personal-2,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,personal,"Sen bir suçlu olmalısın, yoksa polislerin ödeneğini kesmeyi neden isteyesin?",insult,2
tur,tur-mssge-350,police-left-threat-group-1,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,group,Polis düşmanlarının sokak ortasında dövülmesi lazım,threat,1
tur,tur-mssge-351,police-left-threat-personal-1,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,personal,Sokak ortasında dövülmen lazım.,threat,1
tur,tur-mssge-352,police-left-threat-group-2,police,left,Cop-haters,Polislerin ödeneğini kesin!,NA,group,Tüm polis düşmanlarına ölüm!,threat,2
